,rel,source,target
13088,has_mesh,23569993,microbial_sensitivity_tests
13089,has_mesh,23569993,nitric_oxide
13090,has_mesh,23569993,antagonists_&_inhibitors
13091,has_mesh,23569993,nyctaginaceae
13092,has_mesh,23569993,chemistry
13093,has_mesh,23569993,phenols
13094,has_mesh,23569993,chemistry
13095,has_mesh,23569993,phytochemicals
13096,has_mesh,23569993,chemistry
13097,has_mesh,23569993,picrates
13098,has_mesh,23569993,antagonists_&_inhibitors
13099,has_mesh,23569993,plant_components
13100,has_mesh,23569993,aerial
13101,has_mesh,23569993,chemistry
13102,has_mesh,23569993,plant_extracts
13103,has_mesh,23569993,chemistry
13104,has_mesh,23569993,pharmacology
13105,has_mesh,23569993,toxicity
13106,has_mesh,6611196,animals
13107,has_mesh,6611196,cyclophosphamide
13108,has_mesh,6611196,pharmacology
13109,has_mesh,6611196,cytotoxicity
13110,has_mesh,6611196,immunologic
13111,has_mesh,6611196,drug_effects
13112,has_mesh,6611196,diethylnitrosamine
13113,has_mesh,6611196,pharmacology
13114,has_mesh,6611196,ethylnitrosourea
13115,has_mesh,6611196,pharmacology
13116,has_mesh,6611196,female
13117,has_mesh,6611196,killer_cells
13118,has_mesh,6611196,natural
13119,has_mesh,6611196,drug_effects
13120,has_mesh,6611196,lymphoma
13121,has_mesh,6611196,immunology
13122,has_mesh,6611196,mice
13123,has_mesh,6611196,mice
13124,has_mesh,6611196,inbred_a
13125,has_mesh,6611196,moloney_murine_leukemia_virus
13126,has_mesh,6611196,neoplasms
13127,has_mesh,6611196,experimental
13128,has_mesh,6611196,immunology
13129,has_mesh,6611196,nitrosamines
13130,has_mesh,6611196,pharmacology
13131,has_mesh,6611196,nitrosourea_compounds
13132,has_mesh,6611196,pharmacology
13133,has_mesh,6611196,rats
13134,has_mesh,6611196,rats
13135,has_mesh,6611196,inbred_strains
13136,has_mesh,6611196,selenium
13137,has_mesh,6611196,pharmacology
13138,has_mesh,6611196,t-lymphocytes
13139,has_mesh,20614687,cannabinoids
13140,has_mesh,20614687,urine
13141,has_mesh,20614687,gas_chromatography-mass_spectrometry
13142,has_mesh,20614687,humans
13143,has_mesh,20614687,hydrolysis
13144,has_mesh,20614687,hydroxylation
13145,has_mesh,20614687,indicators_and_reagents
13146,has_mesh,20614687,marijuana_smoking
13147,has_mesh,20614687,urine
13148,has_mesh,20614687,spectrometry
13149,has_mesh,20614687,mass
13150,has_mesh,20614687,electrospray_ionization
13151,has_mesh,20614687,substance_abuse_detection
13152,has_mesh,20614687,methods
13153,has_mesh,28088753,amp-activated_protein_kinases
13154,has_mesh,28088753,metabolism
13155,has_mesh,28088753,angiogenesis_inducing_agents
13156,has_mesh,28088753,pharmacology
13157,has_mesh,28088753,animals
13158,has_mesh,28088753,antigens
13159,has_mesh,28088753,cd
13160,has_mesh,28088753,genetics
13161,has_mesh,28088753,metabolism
13162,has_mesh,28088753,cadherins
13163,has_mesh,28088753,genetics
13164,has_mesh,28088753,metabolism
13165,has_mesh,28088753,cell_proliferation
13166,has_mesh,28088753,cells
13167,has_mesh,28088753,cultured
13168,has_mesh,28088753,coronary_vessels
13169,has_mesh,28088753,drug_effects
13170,has_mesh,28088753,enzymology
13171,has_mesh,28088753,dose-response_relationship
13172,has_mesh,28088753,drug
13173,has_mesh,28088753,endothelial_cells
13174,has_mesh,28088753,drug_effects
13175,has_mesh,28088753,enzymology
13176,has_mesh,28088753,enzyme_activation
13177,has_mesh,28088753,genotype
13178,has_mesh,28088753,in_vitro_techniques
13179,has_mesh,28088753,membrane_potential
13180,has_mesh,28088753,mitochondrial
13181,has_mesh,28088753,mice
13182,has_mesh,28088753,transgenic
13183,has_mesh,28088753,mitochondria
13184,has_mesh,28088753,drug_effects
13185,has_mesh,28088753,enzymology
13186,has_mesh,28088753,nadph_oxidases
13187,has_mesh,28088753,genetics
13188,has_mesh,28088753,metabolism
13189,has_mesh,28088753,neovascularization
13190,has_mesh,28088753,physiologic
13191,has_mesh,28088753,nitric_oxide
13192,has_mesh,28088753,metabolism
13193,has_mesh,28088753,nitric_oxide_synthase_type_iii
13194,has_mesh,28088753,metabolism
13195,has_mesh,28088753,oxidation-reduction
13196,has_mesh,28088753,phenotype
13197,has_mesh,28088753,phosphorylation
13198,has_mesh,28088753,reactive_oxygen_species
13199,has_mesh,28088753,metabolism
13200,has_mesh,28088753,signal_transduction
13201,has_mesh,28088753,superoxide_dismutase
13202,has_mesh,28088753,metabolism
13203,has_mesh,28088753,time_factors
13204,has_mesh,28088753,tyrosine
13205,has_mesh,28088753,analogs_&_derivatives
13206,has_mesh,28088753,metabolism
13207,has_mesh,28088753,vasodilation
13208,has_mesh,28088753,vasodilator_agents
13209,has_mesh,28088753,pharmacology
13210,has_mesh,13877170,antihypertensive_agents
13211,has_mesh,13877170,humans
13212,has_mesh,13877170,hypertension
13213,has_mesh,13877170,therapy
13214,has_mesh,13877170,hypotension
13215,has_mesh,13877170,quinones
13216,has_mesh,13877170,therapy
13217,has_mesh,13877170,vitamin_e
13218,has_mesh,13877170,therapy
13219,has_mesh,14704342,amino_acid_sequence
13220,has_mesh,14704342,amino_acid_substitution
13221,has_mesh,14704342,genetics
13222,has_mesh,14704342,bacterial_proteins
13223,has_mesh,14704342,chemistry
13224,has_mesh,14704342,genetics
13225,has_mesh,14704342,metabolism
13226,has_mesh,14704342,base_sequence
13227,has_mesh,14704342,binding_sites
13228,has_mesh,14704342,escherichia_coli
13229,has_mesh,14704342,genetics
13230,has_mesh,14704342,escherichia_coli_proteins
13231,has_mesh,14704342,chemistry
13232,has_mesh,14704342,genetics
13233,has_mesh,14704342,metabolism
13234,has_mesh,14704342,gene_expression_regulation
13235,has_mesh,14704342,bacterial
13236,has_mesh,14704342,genes
13237,has_mesh,14704342,bacterial
13238,has_mesh,14704342,genetics
13239,has_mesh,14704342,holoenzymes
13240,has_mesh,14704342,chemistry
13241,has_mesh,14704342,genetics
13242,has_mesh,14704342,metabolism
13243,has_mesh,14704342,membrane_proteins
13244,has_mesh,14704342,genetics
13245,has_mesh,14704342,molecular_sequence_data
13246,has_mesh,14704342,mutation
13247,has_mesh,14704342,genetics
13248,has_mesh,14704342,promoter_regions
13249,has_mesh,14704342,genetic
13250,has_mesh,14704342,genetics
13251,has_mesh,14704342,protein_binding
13252,has_mesh,14704342,response_elements
13253,has_mesh,14704342,genetics
13254,has_mesh,14704342,sigma_factor
13255,has_mesh,14704342,chemistry
13256,has_mesh,14704342,genetics
13257,has_mesh,14704342,metabolism
13258,has_mesh,14704342,suppression
13259,has_mesh,14704342,genetic
13260,has_mesh,14704342,genetics
13261,has_mesh,7527810,animals
13262,has_mesh,7527810,antigen-presenting_cells
13263,has_mesh,7527810,immunology
13264,has_mesh,7527810,antigens
13265,has_mesh,7527810,chemistry
13266,has_mesh,7527810,immunology
13267,has_mesh,7527810,binding
13268,has_mesh,7527810,competitive
13269,has_mesh,7527810,cross_reactions
13270,has_mesh,7527810,diphtheria_toxoid
13271,has_mesh,7527810,immunology
13272,has_mesh,7527810,pharmacokinetics
13273,has_mesh,7527810,endocytosis
13274,has_mesh,7527810,epitopes
13275,has_mesh,7527810,chemistry
13276,has_mesh,7527810,immunology
13277,has_mesh,7527810,ligands
13278,has_mesh,7527810,lymphocyte_activation
13279,has_mesh,7527810,lymphocyte_cooperation
13280,has_mesh,7527810,macrophages
13281,has_mesh,7527810,metabolism
13282,has_mesh,7527810,maleates
13283,has_mesh,7527810,metabolism
13284,has_mesh,7527810,membrane_proteins
13285,has_mesh,7527810,mice
13286,has_mesh,7527810,mice
13287,has_mesh,7527810,inbred_balb_c
13288,has_mesh,7527810,ovalbumin
13289,has_mesh,7527810,immunology
13290,has_mesh,7527810,proteins
13291,has_mesh,7527810,chemistry
13292,has_mesh,7527810,immunology
13293,has_mesh,7527810,pharmacokinetics
13294,has_mesh,7527810,receptors
13295,has_mesh,7527810,antigen
13296,has_mesh,7527810,b-cell
13297,has_mesh,7527810,immunology
13298,has_mesh,7527810,receptors
13299,has_mesh,7527810,antigen
13300,has_mesh,7527810,t-cell
13301,has_mesh,7527810,immunology
13302,has_mesh,7527810,receptors
13303,has_mesh,7527810,immunologic
13304,has_mesh,7527810,metabolism
13305,has_mesh,7527810,receptors
13306,has_mesh,7527810,lipoprotein
13307,has_mesh,7527810,receptors
13308,has_mesh,7527810,scavenger
13309,has_mesh,7527810,scavenger_receptors
13310,has_mesh,7527810,class_b
13311,has_mesh,7527810,serum_albumin
13312,has_mesh,7527810,bovine
13313,has_mesh,7527810,pharmacokinetics
13314,has_mesh,7527810,tetanus_toxoid
13315,has_mesh,7527810,immunology
13316,has_mesh,7527810,pharmacokinetics
13317,has_mesh,19781542,autistic_disorder
13318,has_mesh,19781542,metabolism
13319,has_mesh,19781542,child
13320,has_mesh,19781542,energy_metabolism
13321,has_mesh,19781542,physiology
13322,has_mesh,19781542,humans
13323,has_mesh,19781542,ions
13324,has_mesh,19781542,blood
13325,has_mesh,19781542,lipid_peroxidation
13326,has_mesh,19781542,malondialdehyde
13327,has_mesh,19781542,blood
13328,has_mesh,19781542,oxidative_stress
13329,has_mesh,19781542,physiology
13330,has_mesh,19781542,reactive_oxygen_species
13331,has_mesh,19781542,metabolism
13332,has_mesh,19781542,saudi_arabia
13333,has_mesh,19781542,sodium-potassium-exchanging_atpase
13334,has_mesh,19781542,blood
13335,has_mesh,1567183,base_sequence
13336,has_mesh,1567183,dna
13337,has_mesh,1567183,metabolism
13338,has_mesh,1567183,genes
13339,has_mesh,1567183,mhc_class_ii
13340,has_mesh,1567183,hiv_long_terminal_repeat
13341,has_mesh,1567183,hiv-1
13342,has_mesh,1567183,genetics
13343,has_mesh,1567183,hla-dr_antigens
13344,has_mesh,1567183,genetics
13345,has_mesh,1567183,humans
13346,has_mesh,1567183,molecular_sequence_data
13347,has_mesh,1567183,sequence_homology
13348,has_mesh,1567183,nucleic_acid
13349,has_mesh,1567183,transcription_factors
13350,has_mesh,1567183,physiology
13351,has_mesh,16257723,anti-bacterial_agents
13352,has_mesh,16257723,pharmacology
13353,has_mesh,16257723,copper
13354,has_mesh,16257723,chemistry
13355,has_mesh,16257723,pharmacology
13356,has_mesh,16257723,crystallography
13357,has_mesh,16257723,x-ray
13358,has_mesh,16257723,electron_spin_resonance_spectroscopy
13359,has_mesh,16257723,escherichia_coli
13360,has_mesh,16257723,drug_effects
13361,has_mesh,16257723,kinetics
13362,has_mesh,16257723,ligands
13363,has_mesh,16257723,microbial_sensitivity_tests
13364,has_mesh,16257723,models
13365,has_mesh,16257723,molecular
13366,has_mesh,16257723,molecular_conformation
13367,has_mesh,16257723,phenanthrolines
13368,has_mesh,16257723,chemistry
13369,has_mesh,16257723,pharmacology
13370,has_mesh,16257723,plasmids
13371,has_mesh,16257723,metabolism
13372,has_mesh,16257723,polyamines
13373,has_mesh,16257723,chemistry
13374,has_mesh,16257723,pharmacology
13375,has_mesh,16257723,proteus
13376,has_mesh,16257723,drug_effects
13377,has_mesh,16257723,pseudomonas
13378,has_mesh,16257723,drug_effects
13379,has_mesh,16257723,salmonella
13380,has_mesh,16257723,drug_effects
13381,has_mesh,16257723,staphylococcus
13382,has_mesh,16257723,drug_effects
13383,has_mesh,16257723,superoxide_dismutase
13384,has_mesh,16257723,metabolism
13385,has_mesh,3622761,amino_acid_sequence
13386,has_mesh,3622761,animals
13387,has_mesh,3622761,glycoproteins
13388,has_mesh,3622761,membrane_proteins
13389,has_mesh,3622761,peptide_fragments
13390,has_mesh,3622761,protein_conformation
13391,has_mesh,3622761,spectrum_analysis
13392,has_mesh,3622761,raman
13393,has_mesh,3622761,trypanosoma
13394,has_mesh,3622761,analysis
13395,has_mesh,3622761,trypanosoma_brucei_brucei
13396,has_mesh,3622761,analysis
13397,has_mesh,3622761,variant_surface_glycoproteins
13398,has_mesh,3622761,trypanosoma
13399,has_mesh,29608601,animals
13400,has_mesh,29608601,antiviral_agents
13401,has_mesh,29608601,pharmacology
13402,has_mesh,29608601,cells
13403,has_mesh,29608601,cultured
13404,has_mesh,29608601,cytosol
13405,has_mesh,29608601,virology
13406,has_mesh,29608601,epithelial_cells
13407,has_mesh,29608601,drug_effects
13408,has_mesh,29608601,metabolism
13409,has_mesh,29608601,virology
13410,has_mesh,29608601,female
13411,has_mesh,29608601,herpes_genitalis
13412,has_mesh,29608601,metabolism
13413,has_mesh,29608601,prevention_&_control
13414,has_mesh,29608601,virology
13415,has_mesh,29608601,herpesvirus_2
13416,has_mesh,29608601,human
13417,has_mesh,29608601,drug_effects
13418,has_mesh,29608601,pathogenicity
13419,has_mesh,29608601,host-pathogen_interactions
13420,has_mesh,29608601,drug_effects
13421,has_mesh,29608601,humans
13422,has_mesh,29608601,interferon_type_i
13423,has_mesh,29608601,metabolism
13424,has_mesh,29608601,keratinocytes
13425,has_mesh,29608601,drug_effects
13426,has_mesh,29608601,metabolism
13427,has_mesh,29608601,virology
13428,has_mesh,29608601,membrane_proteins
13429,has_mesh,29608601,agonists
13430,has_mesh,29608601,physiology
13431,has_mesh,29608601,mice
13432,has_mesh,29608601,mice
13433,has_mesh,29608601,inbred_c57bl
13434,has_mesh,29608601,nucleotides
13435,has_mesh,29608601,cyclic
13436,has_mesh,29608601,pharmacology
13437,has_mesh,29608601,nucleotidyltransferases
13438,has_mesh,29608601,physiology
13439,has_mesh,29608601,signal_transduction
13440,has_mesh,10659568,adult
13441,has_mesh,10659568,aged
13442,has_mesh,10659568,aged
13443,has_mesh,10659568,80_and_over
13444,has_mesh,10659568,alkaline_phosphatase
13445,has_mesh,10659568,analysis
13446,has_mesh,10659568,cholestasis
13447,has_mesh,10659568,diagnosis
13448,has_mesh,10659568,cholestasis
13449,has_mesh,10659568,extrahepatic
13450,has_mesh,10659568,diagnosis
13451,has_mesh,10659568,clinical_enzyme_tests
13452,has_mesh,10659568,electrophoresis
13453,has_mesh,10659568,cellulose_acetate
13454,has_mesh,10659568,female
13455,has_mesh,10659568,humans
13456,has_mesh,10659568,isoenzymes
13457,has_mesh,10659568,analysis
13458,has_mesh,10659568,male
13459,has_mesh,10659568,middle_aged
13460,has_mesh,10659568,sensitivity_and_specificity
13461,has_mesh,429310,adenylyl_cyclases
13462,has_mesh,429310,blood
13463,has_mesh,429310,animals
13464,has_mesh,429310,anura
13465,has_mesh,429310,erythrocyte_membrane
13466,has_mesh,429310,enzymology
13467,has_mesh,429310,erythrocytes
13468,has_mesh,429310,enzymology
13469,has_mesh,429310,fluorides
13470,has_mesh,429310,pharmacology
13471,has_mesh,429310,guanosine_triphosphate
13472,has_mesh,429310,analogs_&_derivatives
13473,has_mesh,429310,pharmacology
13474,has_mesh,429310,guanylyl_imidodiphosphate
13475,has_mesh,429310,pharmacology
13476,has_mesh,429310,isoproterenol
13477,has_mesh,429310,pharmacology
13478,has_mesh,429310,kinetics
13479,has_mesh,429310,magnesium
13480,has_mesh,429310,pharmacology
13481,has_mesh,429310,manganese
13482,has_mesh,429310,pharmacology
13483,has_mesh,429310,prostaglandins_e
13484,has_mesh,429310,pharmacology
13485,has_mesh,24719354,adult
13486,has_mesh,24719354,bone_marrow
13487,has_mesh,24719354,metabolism
13488,has_mesh,24719354,cell_communication
13489,has_mesh,24719354,genetics
13490,has_mesh,24719354,cell_differentiation
13491,has_mesh,24719354,genetics
13492,has_mesh,24719354,cell_lineage
13493,has_mesh,24719354,genetics
13494,has_mesh,24719354,cellular_senescence
13495,has_mesh,24719354,genetics
13496,has_mesh,24719354,core_binding_factor_alpha_1_subunit
13497,has_mesh,24719354,genetics
13498,has_mesh,24719354,metabolism
13499,has_mesh,24719354,cytokines
13500,has_mesh,24719354,genetics
13501,has_mesh,24719354,metabolism
13502,has_mesh,24719354,down-regulation
13503,has_mesh,24719354,genetics
13504,has_mesh,24719354,female
13505,has_mesh,24719354,homeodomain_proteins
13506,has_mesh,24719354,genetics
13507,has_mesh,24719354,metabolism
13508,has_mesh,24719354,humans
13509,has_mesh,24719354,interleukin-6
13510,has_mesh,24719354,genetics
13511,has_mesh,24719354,metabolism
13512,has_mesh,24719354,male
13513,has_mesh,24719354,middle_aged
13514,has_mesh,24719354,multipotent_stem_cells
13515,has_mesh,24719354,metabolism
13516,has_mesh,24719354,osteogenesis
13517,has_mesh,24719354,genetics
13518,has_mesh,24719354,soxb1_transcription_factors
13519,has_mesh,24719354,genetics
13520,has_mesh,24719354,metabolism
13521,has_mesh,24719354,transcription_factors
13522,has_mesh,24719354,genetics
13523,has_mesh,24719354,metabolism
13524,has_mesh,24719354,transcription
13525,has_mesh,24719354,genetic
13526,has_mesh,24719354,genetics
13527,has_mesh,24719354,up-regulation
13528,has_mesh,24719354,genetics
13529,has_mesh,24719354,young_adult
13530,has_mesh,14716207,actins
13531,has_mesh,14716207,drug_effects
13532,has_mesh,14716207,metabolism
13533,has_mesh,14716207,animals
13534,has_mesh,14716207,bridged_bicyclo_compounds
13535,has_mesh,14716207,heterocyclic
13536,has_mesh,14716207,pharmacology
13537,has_mesh,14716207,cells
13538,has_mesh,14716207,cultured
13539,has_mesh,14716207,cytoskeleton
13540,has_mesh,14716207,drug_effects
13541,has_mesh,14716207,metabolism
13542,has_mesh,14716207,male
13543,has_mesh,14716207,muscle
13544,has_mesh,14716207,smooth
13545,has_mesh,14716207,vascular
13546,has_mesh,14716207,drug_effects
13547,has_mesh,14716207,enzymology
13548,has_mesh,14716207,metabolism
13549,has_mesh,14716207,nitric_oxide
13550,has_mesh,14716207,biosynthesis
13551,has_mesh,14716207,nitric_oxide_synthase
13552,has_mesh,14716207,metabolism
13553,has_mesh,14716207,nitric_oxide_synthase_type_ii
13554,has_mesh,14716207,rats
13555,has_mesh,14716207,rats
13556,has_mesh,14716207,wistar
13557,has_mesh,14716207,thiazoles
13558,has_mesh,14716207,pharmacology
13559,has_mesh,14716207,thiazolidines
13560,has_mesh,14716207,up-regulation
13561,has_mesh,4292159,alcohols
13562,has_mesh,4292159,chloromercuribenzoates
13563,has_mesh,4292159,cytochromes
13564,has_mesh,4292159,electron_spin_resonance_spectroscopy
13565,has_mesh,4292159,erythritol
13566,has_mesh,4292159,glutathione
13567,has_mesh,4292159,glycerol
13568,has_mesh,4292159,glycols
13569,has_mesh,4292159,propylene_glycols
13570,has_mesh,4292159,sorbitol
13571,has_mesh,4292159,spectrophotometry
13572,has_mesh,4292159,sucrose
13573,has_mesh,4292159,surface-active_agents
13574,has_mesh,12110588,atpases_associated_with_diverse_cellular_activities
13575,has_mesh,12110588,adaptor_proteins
13576,has_mesh,12110588,signal_transducing
13577,has_mesh,12110588,animals
13578,has_mesh,12110588,cos_cells
13579,has_mesh,12110588,carrier_proteins
13580,has_mesh,12110588,metabolism
13581,has_mesh,12110588,cysteine_endopeptidases
13582,has_mesh,12110588,metabolism
13583,has_mesh,12110588,lim_domain_proteins
13584,has_mesh,12110588,ligands
13585,has_mesh,12110588,mitogen-activated_protein_kinases
13586,has_mesh,12110588,metabolism
13587,has_mesh,12110588,multienzyme_complexes
13588,has_mesh,12110588,metabolism
13589,has_mesh,12110588,phosphorylation
13590,has_mesh,12110588,proteasome_endopeptidase_complex
13591,has_mesh,12110588,receptors
13592,has_mesh,12110588,retinoic_acid
13593,has_mesh,12110588,genetics
13594,has_mesh,12110588,metabolism
13595,has_mesh,12110588,transcription_factors
13596,has_mesh,12110588,transcriptional_activation
13597,has_mesh,12110588,drug_effects
13598,has_mesh,12110588,tretinoin
13599,has_mesh,12110588,pharmacology
13600,has_mesh,12110588,ubiquitin
13601,has_mesh,12110588,metabolism
13602,has_mesh,12110588,p38_mitogen-activated_protein_kinases
13603,has_mesh,11429826,aspergillus_niger
13604,has_mesh,11429826,enzymology
13605,has_mesh,11429826,chemistry
13606,has_mesh,11429826,organic
13607,has_mesh,11429826,methods
13608,has_mesh,11429826,epoxide_hydrolases
13609,has_mesh,11429826,metabolism
13610,has_mesh,11429826,epoxy_compounds
13611,has_mesh,11429826,chemical_synthesis
13612,has_mesh,11429826,chemistry
13613,has_mesh,11429826,indicators_and_reagents
13614,has_mesh,11429826,kinetics
13615,has_mesh,11429826,molecular_structure
13616,has_mesh,11429826,pyridines
13617,has_mesh,11429826,chemical_synthesis
13618,has_mesh,11429826,chemistry
13619,has_mesh,11429826,stereoisomerism
13620,has_mesh,17940334,alanine_transaminase
13621,has_mesh,17940334,blood
13622,has_mesh,17940334,animals
13623,has_mesh,17940334,antioxidants
13624,has_mesh,17940334,administration_&_dosage
13625,has_mesh,17940334,therapeutic_use
13626,has_mesh,17940334,aspartate_aminotransferases
13627,has_mesh,17940334,blood
13628,has_mesh,17940334,cardiomyopathies
13629,has_mesh,17940334,etiology
13630,has_mesh,17940334,prevention_&_control
13631,has_mesh,17940334,drug_evaluation
13632,has_mesh,17940334,preclinical
13633,has_mesh,17940334,female
13634,has_mesh,17940334,gerbillinae
13635,has_mesh,17940334,glutathione_peroxidase
13636,has_mesh,17940334,analysis
13637,has_mesh,17940334,heart
13638,has_mesh,17940334,drug_effects
13639,has_mesh,17940334,iron_overload
13640,has_mesh,17940334,complications
13641,has_mesh,17940334,drug_therapy
13642,has_mesh,17940334,iron-dextran_complex
13643,has_mesh,17940334,pharmacokinetics
13644,has_mesh,17940334,toxicity
13645,has_mesh,17940334,lipid_peroxidation
13646,has_mesh,17940334,drug_effects
13647,has_mesh,17940334,liver
13648,has_mesh,17940334,chemistry
13649,has_mesh,17940334,drug_effects
13650,has_mesh,17940334,enzymology
13651,has_mesh,17940334,pathology
13652,has_mesh,17940334,malondialdehyde
13653,has_mesh,17940334,analysis
13654,has_mesh,17940334,models
13655,has_mesh,17940334,animal
13656,has_mesh,17940334,myocardium
13657,has_mesh,17940334,chemistry
13658,has_mesh,17940334,metabolism
13659,has_mesh,17940334,pathology
13660,has_mesh,17940334,organ_size
13661,has_mesh,17940334,drug_effects
13662,has_mesh,17940334,oxidative_stress
13663,has_mesh,17940334,selenic_acid
13664,has_mesh,17940334,selenium_compounds
13665,has_mesh,17940334,administration_&_dosage
13666,has_mesh,17940334,therapeutic_use
13667,has_mesh,17940334,taurine
13668,has_mesh,17940334,administration_&_dosage
13669,has_mesh,17940334,therapeutic_use
13670,has_mesh,17940334,vitamin_e
13671,has_mesh,17940334,administration_&_dosage
13672,has_mesh,17940334,therapeutic_use
13673,has_mesh,15808631,adenosine
13674,has_mesh,15808631,allopurinol
13675,has_mesh,15808631,animals
13676,has_mesh,15808631,disaccharides
13677,has_mesh,15808631,electrolytes
13678,has_mesh,15808631,glutamates
13679,has_mesh,15808631,glutathione
13680,has_mesh,15808631,histidine
13681,has_mesh,15808631,humans
13682,has_mesh,15808631,hypothermia
13683,has_mesh,15808631,induced
13684,has_mesh,15808631,insulin
13685,has_mesh,15808631,liver_function_tests
13686,has_mesh,15808631,liver_transplantation
13687,has_mesh,15808631,methods
13688,has_mesh,15808631,physiology
13689,has_mesh,15808631,mannitol
13690,has_mesh,15808631,models
13691,has_mesh,15808631,animal
13692,has_mesh,15808631,organ_preservation
13693,has_mesh,15808631,methods
13694,has_mesh,15808631,organ_preservation_solutions
13695,has_mesh,15808631,raffinose
13696,has_mesh,15808631,swine
13697,has_mesh,15808631,swine
13698,has_mesh,15808631,miniature
13699,has_mesh,6825286,adenine_nucleotides
13700,has_mesh,6825286,creatine_kinase
13701,has_mesh,6825286,analysis
13702,has_mesh,6825286,blood
13703,has_mesh,6825286,dinucleoside_phosphates
13704,has_mesh,6825286,electrophoresis
13705,has_mesh,6825286,methods
13706,has_mesh,6825286,humans
13707,has_mesh,6825286,isoenzymes
13708,has_mesh,8882715,adenine_nucleotides
13709,has_mesh,8882715,pharmacology
13710,has_mesh,8882715,animals
13711,has_mesh,8882715,cytosol
13712,has_mesh,8882715,enzymology
13713,has_mesh,8882715,detergents
13714,has_mesh,8882715,pharmacology
13715,has_mesh,8882715,enzyme_inhibitors
13716,has_mesh,8882715,pharmacology
13717,has_mesh,8882715,enzyme_stability
13718,has_mesh,8882715,flavin_mononucleotide
13719,has_mesh,8882715,pharmacology
13720,has_mesh,8882715,flavin-adenine_dinucleotide
13721,has_mesh,8882715,pharmacology
13722,has_mesh,8882715,liver
13723,has_mesh,8882715,enzymology
13724,has_mesh,8882715,male
13725,has_mesh,8882715,metals
13726,has_mesh,8882715,nad(p)h_dehydrogenase_(quinone)
13727,has_mesh,8882715,antagonists_&_inhibitors
13728,has_mesh,8882715,metabolism
13729,has_mesh,8882715,oxidation-reduction
13730,has_mesh,8882715,quinone_reductases
13731,has_mesh,8882715,metabolism
13732,has_mesh,8882715,rats
13733,has_mesh,8882715,rats
13734,has_mesh,8882715,wistar
13735,has_mesh,8882715,superoxide_dismutase
13736,has_mesh,8882715,pharmacology
13737,has_mesh,8882715,ubiquinone
13738,has_mesh,8882715,metabolism
13739,has_mesh,8713067,acetylcholine
13740,has_mesh,8713067,base_sequence
13741,has_mesh,8713067,dna-binding_proteins
13742,has_mesh,8713067,genetics
13743,has_mesh,8713067,metabolism
13744,has_mesh,8713067,gene_expression_regulation
13745,has_mesh,8713067,molecular_sequence_data
13746,has_mesh,8713067,multigene_family
13747,has_mesh,8713067,neurons
13748,has_mesh,8713067,chemistry
13749,has_mesh,8713067,pou_domain_factors
13750,has_mesh,8713067,promoter_regions
13751,has_mesh,8713067,genetic
13752,has_mesh,8713067,receptors
13753,has_mesh,8713067,cholinergic
13754,has_mesh,8713067,receptors
13755,has_mesh,8713067,nicotinic
13756,has_mesh,8713067,genetics
13757,has_mesh,8713067,recombinant_proteins
13758,has_mesh,8713067,metabolism
13759,has_mesh,8713067,transcription_factor_brn-3
13760,has_mesh,8713067,transcription_factor_brn-3b
13761,has_mesh,8713067,transcription_factor_brn-3c
13762,has_mesh,8713067,transcription_factors
13763,has_mesh,8713067,genetics
13764,has_mesh,8713067,metabolism
13765,has_mesh,25156995,adult
13766,has_mesh,25156995,case-control_studies
13767,has_mesh,25156995,catalase
13768,has_mesh,25156995,metabolism
13769,has_mesh,25156995,coronary_disease
13770,has_mesh,25156995,blood
13771,has_mesh,25156995,enzymology
13772,has_mesh,25156995,fasting
13773,has_mesh,25156995,metabolism
13774,has_mesh,25156995,female
13775,has_mesh,25156995,glutathione_peroxidase
13776,has_mesh,25156995,metabolism
13777,has_mesh,25156995,humans
13778,has_mesh,25156995,logistic_models
13779,has_mesh,25156995,middle_aged
13780,has_mesh,25156995,multivariate_analysis
13781,has_mesh,25156995,prospective_studies
13782,has_mesh,25156995,risk_factors
13783,has_mesh,25156995,superoxide_dismutase
13784,has_mesh,25156995,metabolism
13785,has_mesh,9450078,amino_acid_sequence
13786,has_mesh,9450078,animals
13787,has_mesh,9450078,biological_evolution
13788,has_mesh,9450078,birds
13789,has_mesh,9450078,ccaat-enhancer-binding_proteins
13790,has_mesh,9450078,conserved_sequence
13791,has_mesh,9450078,dna-binding_proteins
13792,has_mesh,9450078,biosynthesis
13793,has_mesh,9450078,genetics
13794,has_mesh,9450078,gene_expression_regulation
13795,has_mesh,9450078,developmental
13796,has_mesh,9450078,mammals
13797,has_mesh,9450078,multigene_family
13798,has_mesh,9450078,nuclear_proteins
13799,has_mesh,9450078,biosynthesis
13800,has_mesh,9450078,genetics
13801,has_mesh,9450078,organ_specificity
13802,has_mesh,9450078,xenopus_laevis
13803,has_mesh,9450078,embryology
13804,has_mesh,9450078,genetics
13805,has_mesh,9450078,growth_&_development
13806,has_mesh,3887570,carrier_proteins
13807,has_mesh,3887570,copper
13808,has_mesh,3887570,metabolism
13809,has_mesh,3887570,copper_sulfate
13810,has_mesh,3887570,enzyme_induction
13811,has_mesh,3887570,genes
13812,has_mesh,3887570,fungal
13813,has_mesh,3887570,metallothionein
13814,has_mesh,3887570,biosynthesis
13815,has_mesh,3887570,genetics
13816,has_mesh,3887570,physiology
